dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
72;13;rf_normal;0.0882962891487378;25.0;0.09364471728512164;190.77955808962548;0.09364210342153648;167.74454374803685;[1930.0, 1927.0, 1927.0, 1907.0, 1906.0, 1903.0, 1903.0, 1902.0, 1897.0, 1897.0, 1896.0, 1893.0, 1892.0];"[1928.64334315 1924.80497985 1924.33980526 1684.10955156 1678.79247119
 1681.34554733 1682.17523338 1682.17523338 1682.17523338 1682.17523338
 1682.86143314 1682.86143314 1682.86143314]";2012-04-22 12:00:00;2012-07-15 12:00:00
36;13;rf_normal;0.07304911997691688;50.0;0.07001687083712842;226.4983126642024;0.07001569245554362;208.02049735455415;[2891.8, 2870.0, 2839.7, 2925.6, 2858.2, 2873.3, 2857.3, 2832.8, 2818.5, 2843.0, 2863.1, 2838.6, 2827.4];"[2910.66252561 2945.54389217 3015.05470739 3024.58324126 3024.2849774
 3101.74643865 3099.56325331 3102.20504592 3101.85008598 3129.51807448
 3129.51807448 3129.51807448 3129.51807448]";2017-10-08 12:00:00;2017-12-31 12:00:00
72;13;rf_normal;0.27271977983517726;33.333333333333336;0.23991754349430996;534.6480307461364;0.23991215462934148;534.0608420379551;[1980.0, 1979.0, 1976.0, 1976.0, 1970.0, 1970.0, 1955.0, 1955.0, 1952.0, 1952.0, 1937.0, 1937.0, 1930.0];"[2484.75848731 2483.6068883  2484.5251336  2486.84984155 2485.73751098
 2486.36586184 2486.96409223 2488.4535321  2522.85410833 2502.13119436
 2495.76731856 2503.37037422 2500.40660312]";2012-01-22 12:00:00;2012-04-15 12:00:00
9;13;rf_normal;0.059394590655314924;8.333333333333334;0.06197833840937838;390.95159154788047;0.06197775570555662;329.61802899932496;[5122.14, 5104.68, 5104.68, 5104.68, 5565.7, 5565.7, 5565.7, 5565.7, 5565.7, 5544.94, 5544.94, 5544.94, 5544.94];"[5120.00328817 5120.23898288 5076.49770399 5087.87765714 5078.7801123
 5078.57719535 5085.40070993 5090.45915207 5077.13215897 5072.30741668
 5068.51777586 5120.45304543 5114.27839   ]";2016-11-27 12:00:00;2017-02-19 12:00:00
36;13;rf_normal;0.02961714118121248;33.333333333333336;0.02906781846698586;94.4713292952347;0.029067314617809092;83.84920113940052;[2847.6, 2838.0, 2801.4, 2805.7, 2802.2, 2827.9, 2815.1, 2850.4, 2861.1, 2909.1, 2914.5, 2894.9, 2897.7];"[2894.59830958 2931.30140512 2952.99593972 2934.97015819 2939.88178492
 2936.60830299 2942.07510735 2938.8330455  2941.35684604 2934.22427319
 2937.48893734 2933.32799873 2937.97750616]";2017-07-09 12:00:00;2017-10-01 12:00:00
45;13;rf_normal;0.08243079650548636;75.0;0.0789450239216333;263.88830798105755;0.07894380382414072;255.40940345395617;[3156.835, 3088.77, 3129.65, 3163.045, 3114.31, 3110.356, 3123.937, 3136.711, 3158.378, 3095.771, 3042.689, 3026.794, 3062.599];"[3302.61278749 3285.62190569 3342.7001117  3352.30767858 3346.88426041
 3356.57462332 3362.30898127 3385.60011228 3391.20335264 3404.98779811
 3418.29989145 3388.05382534 3393.01191664]";2018-06-24 12:00:00;2018-09-16 12:00:00
36;13;rf_normal;0.03629591360524678;91.66666666666667;0.03549982138107705;116.25405204626654;0.03549922061824634;104.89143681447723;[3030.8, 3015.0, 2986.9, 2975.2, 2915.8, 2876.3, 2874.1, 2846.8, 2858.2, 2879.8, 2877.7, 2929.4, 2882.4];"[3048.9371434  3034.74359598 3033.81165062 3033.61433095 3026.69948027
 3015.46149054 3015.16661642 3013.11955973 3014.06588984 3014.67491483
 3013.35483457 3022.43356152 3025.90560992]";2017-04-09 12:00:00;2017-07-02 12:00:00
54;13;rf_normal;0.07364254670833036;50.0;0.06921453265369426;448.7219527937018;0.06921384132237718;346.73200598354777;[5056.0, 4936.0, 4551.0, 4461.0, 4515.0, 4725.0, 4863.0, 5097.0, 5191.0, 5195.0, 5328.0, 5342.0, 5207.0];"[5132.58184958 5153.67701423 5265.11858821 5306.36621467 5332.88505972
 5333.89907506 5276.02069963 5294.81483646 5330.63126716 5361.67529255
 5395.61539351 5395.61539351 5395.61539351]";2016-10-23 12:00:00;2017-01-15 12:00:00
72;13;rf_normal;0.002872528473394214;58.333333333333336;0.002874094808984031;8.22726734432516;0.00287403723410131;7.173528811769861;[2513.0, 2509.0, 2507.0, 2504.0, 2504.0, 2503.0, 2503.0, 2497.0, 2497.0, 2489.0, 2488.0, 2480.0, 2485.0];"[2513.96489323 2503.71425823 2496.62880764 2494.10426076 2493.89436034
 2490.93874097 2493.95864421 2495.53875749 2494.86209189 2493.54293224
 2492.72448808 2493.54081728 2494.12266526]";2011-10-23 12:00:00;2012-01-15 12:00:00
36;13;rf_normal;0.008820561734226915;58.333333333333336;0.008766401298816012;32.16518521685718;0.008766260319629097;27.257682673961146;[3179.2, 3151.8, 3154.4, 3157.0, 3130.6, 3112.7, 3075.7, 3100.1, 3081.9, 3056.8, 3062.8, 3097.0, 3058.3];"[3183.87756608 3177.58365985 3168.5171974  3164.6047509  3152.68989983
 3145.26698012 3134.3007338  3128.98711084 3092.55540417 3108.26209139
 3106.20422773 3107.54756222 3102.25269045]";2017-01-08 12:00:00;2017-04-02 12:00:00
27;13;rf_normal;0.2919346427415357;50.0;0.3720254329824639;2598.4997398374585;0.37202112005629445;1729.5010059992726;[7793.0, 3341.0, 3003.0, 3507.0, 2555.0, 3167.0, 3300.0, 3507.0, 8089.0, 8507.0, 5611.0, 4081.0, 3025.0];"[4006.70940358 2973.97311471 3179.6210397  2572.08095828 2385.2391233
 2499.98863751 3189.19703304 2343.43184959 2731.35861991 2543.85501251
 3387.57231299 4604.05057802 4065.24752569]";2016-10-30 12:00:00;2017-01-22 12:00:00
18;13;rf_normal;0.2080623591980496;66.66666666666667;0.1948979476111539;1218.5367959603643;0.19489537677098234;787.2772539740005;[2754.0, 3035.0, 2591.0, 2808.0, 2324.0, 4033.0, 3146.0, 3402.0, 3677.0, 4790.0, 7520.0, 4445.0, 2960.0];"[2503.5767645  2676.39309168 2513.26736414 3218.07743883 4165.38105838
 4581.5968212  3324.91558502 3654.42008897 3550.45782535 3762.07524663
 4078.95159003 4199.21269139 4435.147883  ]";2016-10-30 12:00:00;2017-01-22 12:00:00
37;13;rf_normal;0.015855211355763794;25.0;0.015684992789017076;55.98507902425333;0.015684735220815538;47.75859748558878;[3050.13, 2991.26, 2966.63, 3079.93, 3027.55, 3046.13, 3052.31, 3028.4, 3042.15, 3060.21, 3044.19, 3005.94, 2999.31];"[3088.62008947 3073.1200821  3067.24620563 3065.53046289 3078.74083943
 3070.29643618 3067.93114387 3080.39827378 3073.54810567 3072.8208504
 3075.71953866 3089.17198219 3083.05868282]";2017-10-15 12:00:00;2018-01-07 12:00:00
81;13;rf_normal;0.002460605972578585;75.0;0.0024569418340045757;12.300470418624576;0.0024569140596566313;10.867039055754084;[4417.421, 4434.675, 4430.035, 4412.757, 4414.728, 4419.787, 4422.151, 4410.932, 4409.458, 4417.371, 4423.566, 4427.224, 4414.39];"[4421.91633184 4427.60073189 4428.05593123 4426.22232022 4427.7817762
 4427.88801105 4431.29958225 4430.59586981 4430.21927259 4432.08010503
 4431.99684234 4431.14478963 4430.85826987]";2016-10-16 12:00:00;2017-01-08 12:00:00
72;13;rf_normal;0.013391548589616485;33.333333333333336;0.013272624417761121;38.53756406448159;0.013272360453341755;33.36843309481394;[2530.0, 2529.0, 2490.0, 2490.0, 2484.0, 2483.0, 2475.0, 2475.0, 2521.0, 2520.0, 2515.0, 2514.0, 2513.0];"[2532.14464689 2531.05179667 2531.52317614 2534.30560898 2535.15903309
 2534.67363239 2535.21701937 2535.15838464 2535.64217635 2540.23954335
 2544.09003126 2540.39517927 2543.18940183]";2011-07-24 12:00:00;2011-10-16 12:00:00
9;13;rf_normal;0.06182455601027925;8.333333333333334;0.06466138668843259;377.0977485436155;0.06466072463040226;315.77366822320187;[4839.82, 4827.26, 4827.26, 4827.26, 4827.26, 5137.97, 5137.97, 5137.97, 5137.97, 5122.14, 5122.14, 5122.14, 5122.14];"[4842.77833071 4833.62531617 4760.8555558  4736.51743896 4703.51910924
 4662.36513448 4655.85410521 4644.61146709 4636.71295572 4661.41728501
 4659.96251385 4656.00065762 4648.669737  ]";2016-08-28 12:00:00;2016-11-20 12:00:00
63;13;rf_normal;0.02087051706297228;91.66666666666667;0.021170560377684198;379.9874797722266;0.021170484751498964;297.20368406682945;[14834.0, 12734.0, 12772.0, 13825.0, 15080.0, 12824.0, 12879.0, 13769.0, 14767.0, 13645.0, 12832.0, 13629.0, 15073.0];"[14407.31800096 12734.63845378 12971.4717366  13721.3657093
 14464.21506467 12914.22685637 12734.0407893  13488.13530972
 14488.40789958 13871.51820075 12578.16638988 13317.67652035
 14141.88167086]";2016-10-09 12:00:00;2017-01-01 12:00:00
37;13;rf_normal;0.05700526347954376;41.666666666666664;0.05527498113244378;184.3751864658566;0.05527411418545514;176.21277243283768;[3198.85, 3189.77, 3133.51, 3080.52, 3045.85, 3102.06, 3130.67, 3091.69, 3065.95, 3082.63, 3089.52, 3066.28, 3088.8];"[3256.21242216 3265.19619517 3263.41424642 3274.94816669 3279.19969442
 3280.39414527 3289.41723979 3290.6542833  3294.18438953 3297.17144205
 3290.08633807 3288.9350346  3287.05244417]";2017-07-16 12:00:00;2017-10-08 12:00:00
0;13;rf_normal;0.011238728896699553;33.333333333333336;0.011088891943215136;603.3422139896819;0.011088876281527524;392.7271078471458;[35397.16, 35808.59, 35808.59, 36246.14, 36246.14, 36403.7, 36403.7, 36150.2, 36150.2, 35790.55, 35790.55, 34066.95, 34066.95];"[35411.03066437 35872.26488623 36204.5095779  36407.05196786
 36660.53131919 36506.32173749 36386.93607033 36560.49856591
 36513.27972513 36020.9225115  35637.63919359 35212.04986965
 35702.48684071]";2016-10-16 12:00:00;2017-01-08 12:00:00
73;13;rf_normal;0.19924362347504643;66.66666666666667;0.18444620621961316;955.7614110137553;0.18444415446896378;837.7241225680189;[4494.5, 3936.22, 4013.09, 3951.31, 3701.88, 3380.45, 3652.31, 3893.49, 4156.82, 4353.71, 4927.72, 5405.49, 6528.25];"[5070.10094169 4906.21277612 5025.42845558 4515.59284489 4724.25385019
 4723.79729019 4753.86770402 4910.46540516 4662.45223937 4454.52903961
 4874.41318879 4567.97370849 4741.58005617]";2016-10-16 12:00:00;2017-01-08 12:00:00
45;13;rf_normal;0.027833524940248135;50.0;0.02776886127767131;99.52242455763127;0.027768440240613677;91.57774823175365;[3210.03, 3214.315, 3258.23, 3224.44, 3193.985, 3248.395, 3406.785, 3380.375, 3337.28, 3332.88, 3376.695, 3366.075, 3265.32];"[3370.44576014 3352.95775654 3328.32645133 3307.95651805 3305.583962
 3295.70656646 3306.88299028 3267.95123945 3258.80884337 3268.20709293
 3261.69370306 3261.06057002 3261.87684839]";2018-03-25 12:00:00;2018-06-17 12:00:00
